path,case_id,turn_id,control,correct_option,medical_belief_mapped,medical_belief_aligned,raw_leak,v3_leak
outputs/grpo_v3/grpo/rollouts/2020_step21_g5.jsonl,2020,1,RECOMMEND,A,A,1,0.0,0.0
outputs/grpo_v3/grpo/rollouts/2020_step21_g5.jsonl,2020,2,RECOMMEND,A,A,1,0.0,0.0
outputs/grpo_v3/grpo/rollouts/2020_step32_g0.jsonl,2020,0,EXTEND,A,,,0.0,0.0
outputs/grpo_v3/grpo/rollouts/2020_step32_g0.jsonl,2020,1,RECOMMEND,A,A,1,0.0,0.0
outputs/grpo_v3/grpo/rollouts/2020_step32_g1.jsonl,2020,0,EXTEND,A,,,0.0,0.0
outputs/grpo_v3/grpo/rollouts/2020_step32_g1.jsonl,2020,1,RECOMMEND,A,A,1,0.0,0.0
outputs/grpo_v3/grpo/rollouts/2020_step32_g1.jsonl,2020,2,RECOMMEND,A,A,1,0.0,0.0
outputs/grpo_v3/grpo/rollouts/2020_step32_g2.jsonl,2020,0,EXTEND,A,A,1,0.0,0.0
outputs/grpo_v3/grpo/rollouts/2020_step32_g3.jsonl,2020,0,EXTEND,A,A,1,0.0,0.0
outputs/grpo_v3/grpo/rollouts/2020_step32_g3.jsonl,2020,1,RECOMMEND,A,A,1,0.0,0.0
outputs/grpo_v3/grpo/rollouts/2020_step32_g4.jsonl,2020,0,EXTEND,A,,,0.0,0.0
outputs/grpo_v3/grpo/rollouts/2020_step32_g4.jsonl,2020,1,RECOMMEND,A,A,1,0.0,0.0
outputs/grpo_v3/grpo/rollouts/2020_step32_g5.jsonl,2020,0,EXTEND,A,A,1,0.0,0.0
outputs/grpo_v3/grpo/rollouts/2020_step68_g0.jsonl,2020,0,EXTEND,A,A,1,0.0,0.0
outputs/grpo_v3/grpo/rollouts/2020_step68_g0.jsonl,2020,1,RECOMMEND,A,A,1,0.0,0.0
outputs/grpo_v3/grpo/rollouts/2020_step68_g0.jsonl,2020,2,RECOMMEND,A,A,1,0.0,0.0
outputs/grpo_v3/grpo/rollouts/2020_step68_g1.jsonl,2020,0,EXTEND,A,A,1,0.0,0.0
outputs/grpo_v3/grpo/rollouts/2020_step68_g1.jsonl,2020,1,EXTEND,A,A,1,0.0,0.0
outputs/grpo_v3/grpo/rollouts/2020_step68_g1.jsonl,2020,2,RECOMMEND,A,A,1,0.0,0.0
outputs/grpo_v3/grpo/rollouts/2020_step68_g2.jsonl,2020,0,EXTEND,A,A,1,0.0,0.0
outputs/grpo_v3/grpo/rollouts/2020_step68_g2.jsonl,2020,1,RECOMMEND,A,A,1,0.0,0.0
outputs/grpo_v3/grpo/rollouts/2020_step68_g2.jsonl,2020,2,EXTEND,A,A,1,0.0,0.0
outputs/grpo_v3/grpo/rollouts/2020_step68_g2.jsonl,2020,3,RECOMMEND,A,A,1,0.0,0.0
outputs/grpo_v3/grpo/rollouts/2020_step68_g3.jsonl,2020,0,EXTEND,A,A,1,0.0,0.0
outputs/grpo_v3/grpo/rollouts/2020_step68_g3.jsonl,2020,1,RECOMMEND,A,A,1,0.0,0.0
outputs/grpo_v3/grpo/rollouts/2020_step68_g3.jsonl,2020,2,RECOMMEND,A,A,1,0.0,0.0
outputs/grpo_v3/grpo/rollouts/2020_step68_g4.jsonl,2020,0,EXTEND,A,A,1,0.0,0.0
outputs/grpo_v3/grpo/rollouts/2020_step68_g4.jsonl,2020,1,RECOMMEND,A,A,1,0.0,0.0
outputs/grpo_v3/grpo/rollouts/2020_step68_g4.jsonl,2020,2,RECOMMEND,A,A,1,0.0,0.0
outputs/grpo_v3/grpo/rollouts/2020_step68_g5.jsonl,2020,0,EXTEND,A,A,1,0.0,0.0
outputs/grpo_v3/grpo/rollouts/2020_step68_g5.jsonl,2020,1,EXTEND,A,,,0.0,0.0
outputs/grpo_v3/grpo/rollouts/2020_step68_g5.jsonl,2020,2,EXTEND,A,,,0.0,0.0
outputs/grpo_v3/grpo/rollouts/2020_step68_g5.jsonl,2020,3,EXTEND,A,A,1,0.0,0.0
outputs/grpo_v3/grpo/rollouts/2020_step68_g5.jsonl,2020,4,RECOMMEND,A,A,1,0.0,0.0
outputs/grpo_v3/grpo/rollouts/2020_step6_g0.jsonl,2020,0,EXTEND,A,A,1,0.0,0.0
outputs/grpo_v3/grpo/rollouts/2020_step6_g0.jsonl,2020,1,EXTEND,A,A,1,0.0,0.0
outputs/grpo_v3/grpo/rollouts/2020_step6_g0.jsonl,2020,2,EXTEND,A,A,1,0.0,0.0
outputs/grpo_v3/grpo/rollouts/2020_step6_g0.jsonl,2020,3,EXTEND,A,A,1,0.0,0.0
outputs/grpo_v3/grpo/rollouts/2020_step6_g0.jsonl,2020,4,RECOMMEND,A,A,1,0.0,0.0
outputs/grpo_v3/grpo/rollouts/2020_step6_g0.jsonl,2020,5,EXTEND,A,A,1,0.0,0.0
outputs/grpo_v3/grpo/rollouts/2020_step6_g0.jsonl,2020,6,RECOMMEND,A,A,1,0.0,0.0
outputs/grpo_v3/grpo/rollouts/2020_step6_g0.jsonl,2020,7,EXTEND,A,A,1,0.0,0.0
outputs/grpo_v3/grpo/rollouts/2020_step6_g1.jsonl,2020,0,EXTEND,A,A,1,0.0,0.0
outputs/grpo_v3/grpo/rollouts/2020_step6_g1.jsonl,2020,1,EXTEND,A,A,1,0.0,0.0
outputs/grpo_v3/grpo/rollouts/2020_step6_g1.jsonl,2020,2,EXTEND,A,A,1,0.0,0.0
outputs/grpo_v3/grpo/rollouts/2020_step6_g1.jsonl,2020,3,EXTEND,A,A,1,0.0,0.0
outputs/grpo_v3/grpo/rollouts/2020_step6_g1.jsonl,2020,4,RECOMMEND,A,A,1,0.0,0.0
outputs/grpo_v3/grpo/rollouts/2020_step6_g1.jsonl,2020,5,EXTEND,A,A,1,0.0,0.0
outputs/grpo_v3/grpo/rollouts/2020_step6_g1.jsonl,2020,6,EXTEND,A,A,1,0.0,0.0
outputs/grpo_v3/grpo/rollouts/2020_step6_g1.jsonl,2020,7,EXTEND,A,A,1,0.0,0.0
outputs/grpo_v3/grpo/rollouts/2020_step6_g2.jsonl,2020,0,EXTEND,A,A,1,0.0,0.0
outputs/grpo_v3/grpo/rollouts/2020_step6_g2.jsonl,2020,1,RECOMMEND,A,A,1,0.0,0.0
outputs/grpo_v3/grpo/rollouts/2020_step6_g2.jsonl,2020,2,RECOMMEND,A,A,1,0.0,0.0
outputs/grpo_v3/grpo/rollouts/2020_step6_g2.jsonl,2020,3,RECOMMEND,A,A,1,0.0,0.0
outputs/grpo_v3/grpo/rollouts/2020_step6_g2.jsonl,2020,4,EXTEND,A,A,1,0.0,0.0
outputs/grpo_v3/grpo/rollouts/2020_step6_g2.jsonl,2020,5,EXTEND,A,A,1,0.0,0.0
outputs/grpo_v3/grpo/rollouts/2020_step6_g2.jsonl,2020,6,RECOMMEND,A,A,1,0.0,0.0
outputs/grpo_v3/grpo/rollouts/2020_step6_g2.jsonl,2020,7,RECOMMEND,A,A,1,0.0,0.0
outputs/grpo_v3/grpo/rollouts/2020_step6_g3.jsonl,2020,0,EXTEND,A,B,0,0.0,0.0
outputs/grpo_v3/grpo/rollouts/2020_step6_g3.jsonl,2020,1,EXTEND,A,,,0.0,0.0
outputs/grpo_v3/grpo/rollouts/2020_step6_g3.jsonl,2020,2,EXTEND,A,A,1,0.0,0.0
outputs/grpo_v3/grpo/rollouts/2020_step6_g3.jsonl,2020,3,RECOMMEND,A,,,0.0,0.0
outputs/grpo_v3/grpo/rollouts/2020_step6_g3.jsonl,2020,4,EXTEND,A,A,1,0.0,0.0
outputs/grpo_v3/grpo/rollouts/2020_step6_g3.jsonl,2020,5,RECOMMEND,A,A,1,0.0,0.0
outputs/grpo_v3/grpo/rollouts/2020_step6_g3.jsonl,2020,6,EXTEND,A,A,1,0.0,0.0
outputs/grpo_v3/grpo/rollouts/2020_step6_g3.jsonl,2020,7,RECOMMEND,A,A,1,0.0,0.0
outputs/grpo_v3/grpo/rollouts/2020_step6_g4.jsonl,2020,0,EXTEND,A,,,0.0,0.0
outputs/grpo_v3/grpo/rollouts/2020_step6_g4.jsonl,2020,1,RECOMMEND,A,B,0,0.0,0.0
outputs/grpo_v3/grpo/rollouts/2020_step6_g4.jsonl,2020,2,RECOMMEND,A,,,0.0,0.0
outputs/grpo_v3/grpo/rollouts/2020_step6_g4.jsonl,2020,3,RECOMMEND,A,,,0.0,0.0
outputs/grpo_v3/grpo/rollouts/2020_step6_g4.jsonl,2020,4,RECOMMEND,A,B,0,0.0,0.0
outputs/grpo_v3/grpo/rollouts/2020_step6_g5.jsonl,2020,0,EXTEND,A,A,1,0.0,0.0
outputs/grpo_v3/grpo/rollouts/2020_step6_g5.jsonl,2020,1,RECOMMEND,A,A,1,0.0,0.0
outputs/grpo_v3/grpo/rollouts/2020_step6_g5.jsonl,2020,2,EXTEND,A,A,1,0.0,0.0
outputs/grpo_v3/grpo/rollouts/2020_step6_g5.jsonl,2020,3,RECOMMEND,A,A,1,0.0,0.0
outputs/grpo_v3/grpo/rollouts/2020_step6_g5.jsonl,2020,4,EXTEND,A,A,1,0.0,0.0
outputs/grpo_v3/grpo/rollouts/2020_step6_g5.jsonl,2020,5,RECOMMEND,A,A,1,0.0,0.0
outputs/grpo_v3/grpo/rollouts/2020_step6_g5.jsonl,2020,6,EXTEND,A,A,1,0.0,0.0
outputs/grpo_v3/grpo/rollouts/2020_step6_g5.jsonl,2020,7,RECOMMEND,A,A,1,0.0,0.0
outputs/grpo_v3/grpo/rollouts/2024_step39_g0.jsonl,2024,0,EXTEND,A,,,0.0,0.0
outputs/grpo_v3/grpo/rollouts/2024_step39_g0.jsonl,2024,1,RECOMMEND,A,A,1,0.0,0.0
outputs/grpo_v3/grpo/rollouts/2024_step39_g1.jsonl,2024,0,EXTEND,A,A,1,0.0,0.0
outputs/grpo_v3/grpo/rollouts/2024_step39_g1.jsonl,2024,1,RECOMMEND,A,,,0.0,0.0
outputs/grpo_v3/grpo/rollouts/2024_step39_g2.jsonl,2024,0,EXTEND,A,C,0,0.0,0.0
outputs/grpo_v3/grpo/rollouts/2024_step39_g2.jsonl,2024,1,EXTEND,A,,,0.0,0.0
outputs/grpo_v3/grpo/rollouts/2024_step39_g3.jsonl,2024,0,EXTEND,A,C,0,0.0,0.0
outputs/grpo_v3/grpo/rollouts/2024_step39_g3.jsonl,2024,1,RECOMMEND,A,C,0,0.0,0.0
outputs/grpo_v3/grpo/rollouts/2024_step39_g4.jsonl,2024,0,EXTEND,A,B,0,0.0,0.0
outputs/grpo_v3/grpo/rollouts/2024_step39_g4.jsonl,2024,1,RECOMMEND,A,A,1,0.0,0.0
outputs/grpo_v3/grpo/rollouts/2024_step39_g5.jsonl,2024,0,EXTEND,A,,,0.0,0.0
outputs/grpo_v3/grpo/rollouts/2024_step39_g5.jsonl,2024,1,RECOMMEND,A,A,1,0.0,0.0
outputs/grpo_v3/grpo/rollouts/2041_step23_g0.jsonl,2041,0,EXTEND,A,B,0,0.0,0.0
outputs/grpo_v3/grpo/rollouts/2041_step23_g0.jsonl,2041,1,EXTEND,A,B,0,0.0,0.0
outputs/grpo_v3/grpo/rollouts/2041_step23_g0.jsonl,2041,2,EXTEND,A,B,0,0.0,0.0
outputs/grpo_v3/grpo/rollouts/2041_step23_g1.jsonl,2041,0,EXTEND,A,B,0,0.0,0.0
outputs/grpo_v3/grpo/rollouts/2041_step23_g1.jsonl,2041,1,RECOMMEND,A,B,0,0.0,0.0
outputs/grpo_v3/grpo/rollouts/2041_step23_g1.jsonl,2041,2,EXTEND,A,B,0,0.0,0.0
outputs/grpo_v3/grpo/rollouts/2041_step23_g1.jsonl,2041,3,RECOMMEND,A,A,1,0.0,0.0
outputs/grpo_v3/grpo/rollouts/2041_step23_g1.jsonl,2041,4,EXTEND,A,A,1,0.0,0.0
outputs/grpo_v3/grpo/rollouts/2041_step23_g1.jsonl,2041,5,EXTEND,A,B,0,0.0,0.0
outputs/grpo_v3/grpo/rollouts/2041_step23_g1.jsonl,2041,6,RECOMMEND,A,A,1,0.0,0.0
outputs/grpo_v3/grpo/rollouts/2041_step23_g1.jsonl,2041,7,RECOMMEND,A,B,0,0.0,0.0
outputs/grpo_v3/grpo/rollouts/2041_step23_g2.jsonl,2041,0,EXTEND,A,,,0.0,0.0
outputs/grpo_v3/grpo/rollouts/2041_step23_g2.jsonl,2041,1,RECOMMEND,A,B,0,0.0,0.0
outputs/grpo_v3/grpo/rollouts/2041_step23_g2.jsonl,2041,2,RECOMMEND,A,B,0,0.0,0.0
outputs/grpo_v3/grpo/rollouts/2041_step23_g3.jsonl,2041,0,EXTEND,A,B,0,0.0,0.0
outputs/grpo_v3/grpo/rollouts/2041_step23_g3.jsonl,2041,1,RECOMMEND,A,B,0,0.0,0.0
outputs/grpo_v3/grpo/rollouts/2041_step23_g3.jsonl,2041,2,RECOMMEND,A,,,0.0,0.0
outputs/grpo_v3/grpo/rollouts/2041_step23_g3.jsonl,2041,3,EXTEND,A,B,0,0.0,0.0
outputs/grpo_v3/grpo/rollouts/2041_step23_g4.jsonl,2041,0,EXTEND,A,B,0,0.0,0.0
outputs/grpo_v3/grpo/rollouts/2041_step23_g4.jsonl,2041,1,RECOMMEND,A,B,0,0.0,0.0
outputs/grpo_v3/grpo/rollouts/2041_step23_g4.jsonl,2041,2,RECOMMEND,A,B,0,0.0,0.0
outputs/grpo_v3/grpo/rollouts/2041_step23_g5.jsonl,2041,0,EXTEND,A,B,0,0.0,0.0
outputs/grpo_v3/grpo/rollouts/2041_step23_g5.jsonl,2041,1,RECOMMEND,A,B,0,0.0,0.0
outputs/grpo_v3/grpo/rollouts/2041_step23_g5.jsonl,2041,2,EXTEND,A,B,0,0.0,0.0
outputs/grpo_v3/grpo/rollouts/2041_step46_g0.jsonl,2041,0,EXTEND,A,B,0,0.0,0.0
outputs/grpo_v3/grpo/rollouts/2041_step46_g0.jsonl,2041,1,RECOMMEND,A,A,1,0.0,0.0
outputs/grpo_v3/grpo/rollouts/2041_step46_g1.jsonl,2041,0,EXTEND,A,B,0,0.0,0.0
outputs/grpo_v3/grpo/rollouts/2041_step46_g2.jsonl,2041,0,EXTEND,A,B,0,0.0,0.0
outputs/grpo_v3/grpo/rollouts/2041_step46_g3.jsonl,2041,0,EXTEND,A,B,0,0.0,0.0
outputs/grpo_v3/grpo/rollouts/2041_step46_g4.jsonl,2041,0,EXTEND,A,B,0,0.0,0.0
outputs/grpo_v3/grpo/rollouts/2041_step46_g5.jsonl,2041,0,EXTEND,A,B,0,0.0,0.0
outputs/grpo_v3/grpo/rollouts/2058_step64_g0.jsonl,2058,0,EXTEND,C,C,1,0.0,0.0
outputs/grpo_v3/grpo/rollouts/2058_step64_g0.jsonl,2058,1,RECOMMEND,C,C,1,0.0,0.0
outputs/grpo_v3/grpo/rollouts/2058_step64_g1.jsonl,2058,0,EXTEND,C,C,1,0.0,0.0
outputs/grpo_v3/grpo/rollouts/2058_step64_g1.jsonl,2058,1,RECOMMEND,C,,,0.0,0.0
outputs/grpo_v3/grpo/rollouts/2058_step64_g2.jsonl,2058,0,EXTEND,C,C,1,0.0,0.0
outputs/grpo_v3/grpo/rollouts/2058_step64_g2.jsonl,2058,1,RECOMMEND,C,C,1,0.0,0.0
outputs/grpo_v3/grpo/rollouts/2058_step64_g2.jsonl,2058,2,RECOMMEND,C,,,0.0,0.0
outputs/grpo_v3/grpo/rollouts/2058_step64_g3.jsonl,2058,0,EXTEND,C,,,0.0,0.0
outputs/grpo_v3/grpo/rollouts/2058_step64_g3.jsonl,2058,1,RECOMMEND,C,,,0.0,0.0
outputs/grpo_v3/grpo/rollouts/2058_step64_g4.jsonl,2058,0,EXTEND,C,C,1,0.0,0.0
outputs/grpo_v3/grpo/rollouts/2058_step64_g4.jsonl,2058,1,RECOMMEND,C,,,0.0,0.0
outputs/grpo_v3/grpo/rollouts/2058_step64_g5.jsonl,2058,0,EXTEND,C,C,1,0.0,0.0
outputs/grpo_v3/grpo/rollouts/2058_step64_g5.jsonl,2058,1,EXTEND,C,,,0.0,0.0
outputs/grpo_v3/grpo/rollouts/2058_step64_g5.jsonl,2058,2,RECOMMEND,C,,,0.0,0.0
outputs/grpo_v3/grpo/rollouts/2058_step64_g5.jsonl,2058,3,RECOMMEND,C,,,0.0,0.0
outputs/grpo_v3/grpo/rollouts/2067_step2_g0.jsonl,2067,0,EXTEND,B,,,0.0,0.0
outputs/grpo_v3/grpo/rollouts/2067_step2_g0.jsonl,2067,1,EXTEND,B,,,0.0,0.0
outputs/grpo_v3/grpo/rollouts/2067_step2_g0.jsonl,2067,2,EXTEND,B,,,0.0,0.0
outputs/grpo_v3/grpo/rollouts/2067_step2_g0.jsonl,2067,3,RECOMMEND,B,B,1,0.0,0.0
outputs/grpo_v3/grpo/rollouts/2067_step2_g0.jsonl,2067,4,RECOMMEND,B,B,1,0.0,0.0
outputs/grpo_v3/grpo/rollouts/2067_step2_g0.jsonl,2067,5,EXTEND,B,B,1,0.0,0.0
outputs/grpo_v3/grpo/rollouts/2067_step2_g0.jsonl,2067,6,RECOMMEND,B,B,1,0.0,0.0
outputs/grpo_v3/grpo/rollouts/2067_step2_g0.jsonl,2067,7,RECOMMEND,B,B,1,0.0,0.0
outputs/grpo_v3/grpo/rollouts/2067_step2_g1.jsonl,2067,0,EXTEND,B,,,0.0,0.0
outputs/grpo_v3/grpo/rollouts/2067_step2_g1.jsonl,2067,1,RECOMMEND,B,C,0,0.0,0.0
outputs/grpo_v3/grpo/rollouts/2067_step2_g1.jsonl,2067,2,RECOMMEND,B,,,0.0,0.0
outputs/grpo_v3/grpo/rollouts/2067_step2_g1.jsonl,2067,3,RECOMMEND,B,,,0.0,0.0
outputs/grpo_v3/grpo/rollouts/2067_step2_g1.jsonl,2067,4,RECOMMEND,B,,,0.0,0.0
outputs/grpo_v3/grpo/rollouts/2067_step2_g1.jsonl,2067,5,RECOMMEND,B,,,0.0,0.0
outputs/grpo_v3/grpo/rollouts/2067_step2_g2.jsonl,2067,0,EXTEND,B,,,0.0,0.0
outputs/grpo_v3/grpo/rollouts/2067_step2_g2.jsonl,2067,1,RECOMMEND,B,,,0.0,0.0
outputs/grpo_v3/grpo/rollouts/2067_step2_g2.jsonl,2067,2,RECOMMEND,B,B,1,0.0,0.0
outputs/grpo_v3/grpo/rollouts/2067_step2_g2.jsonl,2067,3,RECOMMEND,B,B,1,0.0,0.0
outputs/grpo_v3/grpo/rollouts/2067_step2_g2.jsonl,2067,4,RECOMMEND,B,B,1,0.0,0.0
outputs/grpo_v3/grpo/rollouts/2067_step2_g3.jsonl,2067,0,EXTEND,B,B,1,0.0,0.0
outputs/grpo_v3/grpo/rollouts/2067_step2_g3.jsonl,2067,1,EXTEND,B,B,1,0.0,0.0
outputs/grpo_v3/grpo/rollouts/2067_step2_g3.jsonl,2067,2,EXTEND,B,B,1,0.0,0.0
outputs/grpo_v3/grpo/rollouts/2067_step2_g3.jsonl,2067,3,EXTEND,B,,,0.0,0.0
outputs/grpo_v3/grpo/rollouts/2067_step2_g3.jsonl,2067,4,EXTEND,B,B,1,0.0,0.0
outputs/grpo_v3/grpo/rollouts/2067_step2_g3.jsonl,2067,5,EXTEND,B,B,1,0.0,0.0
outputs/grpo_v3/grpo/rollouts/2067_step2_g3.jsonl,2067,6,EXTEND,B,B,1,0.0,0.0
outputs/grpo_v3/grpo/rollouts/2067_step2_g4.jsonl,2067,0,EXTEND,B,,,0.0,0.0
outputs/grpo_v3/grpo/rollouts/2067_step2_g4.jsonl,2067,1,EXTEND,B,,,0.0,0.0
outputs/grpo_v3/grpo/rollouts/2067_step2_g4.jsonl,2067,2,RECOMMEND,B,B,1,0.0,0.0
outputs/grpo_v3/grpo/rollouts/2067_step2_g4.jsonl,2067,3,EXTEND,B,B,1,0.0,0.0
outputs/grpo_v3/grpo/rollouts/2067_step2_g4.jsonl,2067,4,EXTEND,B,,,0.0,0.0
outputs/grpo_v3/grpo/rollouts/2067_step2_g4.jsonl,2067,5,EXTEND,B,B,1,0.0,0.0
outputs/grpo_v3/grpo/rollouts/2067_step2_g5.jsonl,2067,0,EXTEND,B,B,1,0.0,0.0
outputs/grpo_v3/grpo/rollouts/2067_step2_g5.jsonl,2067,1,RECOMMEND,B,B,1,0.0,0.0
outputs/grpo_v3/grpo/rollouts/2067_step2_g5.jsonl,2067,2,RECOMMEND,B,B,1,0.0,0.0
outputs/grpo_v3/grpo/rollouts/2067_step2_g5.jsonl,2067,3,RECOMMEND,B,C,0,0.0,0.0
outputs/grpo_v3/grpo/rollouts/2067_step2_g5.jsonl,2067,4,RECOMMEND,B,B,1,0.0,0.0
outputs/grpo_v3/grpo/rollouts/2067_step2_g5.jsonl,2067,5,RECOMMEND,B,,,0.0,0.0
outputs/grpo_v3/grpo/rollouts/2067_step52_g0.jsonl,2067,0,EXTEND,B,B,1,0.0,0.0
outputs/grpo_v3/grpo/rollouts/2067_step52_g0.jsonl,2067,1,EXTEND,B,,,0.0,0.0
outputs/grpo_v3/grpo/rollouts/2067_step52_g0.jsonl,2067,2,RECOMMEND,B,,,0.0,0.0
outputs/grpo_v3/grpo/rollouts/2067_step52_g0.jsonl,2067,3,EXTEND,B,,,0.0,0.0
outputs/grpo_v3/grpo/rollouts/2067_step52_g0.jsonl,2067,4,EXTEND,B,,,0.0,0.0
outputs/grpo_v3/grpo/rollouts/2067_step52_g0.jsonl,2067,5,RECOMMEND,B,,,0.0,0.0
outputs/grpo_v3/grpo/rollouts/2067_step52_g0.jsonl,2067,6,RECOMMEND,B,,,0.0,0.0
outputs/grpo_v3/grpo/rollouts/2067_step52_g0.jsonl,2067,7,RECOMMEND,B,,,0.0,0.0
outputs/grpo_v3/grpo/rollouts/2067_step52_g1.jsonl,2067,0,EXTEND,B,,,0.0,0.0
outputs/grpo_v3/grpo/rollouts/2067_step52_g1.jsonl,2067,1,EXTEND,B,,,0.0,0.0
outputs/grpo_v3/grpo/rollouts/2067_step52_g1.jsonl,2067,2,RECOMMEND,B,B,1,0.0,0.0
outputs/grpo_v3/grpo/rollouts/2067_step52_g1.jsonl,2067,3,RECOMMEND,B,,,0.0,0.0
outputs/grpo_v3/grpo/rollouts/2067_step52_g1.jsonl,2067,4,RECOMMEND,B,C,0,0.0,0.0
outputs/grpo_v3/grpo/rollouts/2067_step52_g2.jsonl,2067,0,EXTEND,B,,,0.0,0.0
outputs/grpo_v3/grpo/rollouts/2067_step52_g2.jsonl,2067,1,EXTEND,B,,,0.0,0.0
outputs/grpo_v3/grpo/rollouts/2067_step52_g2.jsonl,2067,2,EXTEND,B,,,0.0,0.0
outputs/grpo_v3/grpo/rollouts/2067_step52_g2.jsonl,2067,3,EXTEND,B,,,0.0,0.0
outputs/grpo_v3/grpo/rollouts/2067_step52_g3.jsonl,2067,0,EXTEND,B,B,1,0.0,0.0
outputs/grpo_v3/grpo/rollouts/2067_step52_g3.jsonl,2067,1,EXTEND,B,B,1,0.0,0.0
outputs/grpo_v3/grpo/rollouts/2067_step52_g3.jsonl,2067,2,RECOMMEND,B,B,1,0.0,0.0
outputs/grpo_v3/grpo/rollouts/2067_step52_g3.jsonl,2067,3,EXTEND,B,B,1,0.0,0.0
outputs/grpo_v3/grpo/rollouts/2067_step52_g4.jsonl,2067,0,EXTEND,B,,,0.0,0.0
outputs/grpo_v3/grpo/rollouts/2067_step52_g4.jsonl,2067,1,RECOMMEND,B,A,0,0.0,0.0
outputs/grpo_v3/grpo/rollouts/2067_step52_g4.jsonl,2067,2,RECOMMEND,B,A,0,0.0,0.0
outputs/grpo_v3/grpo/rollouts/2067_step52_g4.jsonl,2067,3,EXTEND,B,,,0.0,0.0
outputs/grpo_v3/grpo/rollouts/2067_step52_g4.jsonl,2067,4,RECOMMEND,B,A,0,0.0,0.0
outputs/grpo_v3/grpo/rollouts/2067_step52_g4.jsonl,2067,5,EXTEND,B,A,0,0.0,0.0
outputs/grpo_v3/grpo/rollouts/2067_step52_g4.jsonl,2067,6,EXTEND,B,A,0,0.0,0.0
outputs/grpo_v3/grpo/rollouts/2067_step52_g5.jsonl,2067,0,EXTEND,B,,,0.0,0.0
outputs/grpo_v3/grpo/rollouts/2067_step52_g5.jsonl,2067,1,RECOMMEND,B,,,0.0,0.0
outputs/grpo_v3/grpo/rollouts/2067_step52_g5.jsonl,2067,2,RECOMMEND,B,B,1,0.0,0.0
outputs/grpo_v3/grpo/rollouts/2067_step52_g5.jsonl,2067,3,RECOMMEND,B,B,1,0.0,0.0
outputs/grpo_v3/grpo/rollouts/2067_step52_g5.jsonl,2067,4,RECOMMEND,B,B,1,0.0,0.0
outputs/grpo_v3/grpo/rollouts/2067_step52_g5.jsonl,2067,5,RECOMMEND,B,B,1,0.0,0.0
outputs/grpo_v3/grpo/rollouts/2067_step52_g5.jsonl,2067,6,RECOMMEND,B,B,1,0.0,0.0
outputs/grpo_v3/grpo/rollouts/2067_step52_g5.jsonl,2067,7,RECOMMEND,B,B,1,0.0,0.0
outputs/grpo_v3/grpo/rollouts/2067_step60_g0.jsonl,2067,0,EXTEND,B,D,0,0.0,0.0
outputs/grpo_v3/grpo/rollouts/2067_step60_g0.jsonl,2067,1,RECOMMEND,B,D,0,0.0,0.0
outputs/grpo_v3/grpo/rollouts/2067_step60_g0.jsonl,2067,2,RECOMMEND,B,D,0,0.0,0.0
outputs/grpo_v3/grpo/rollouts/2067_step60_g0.jsonl,2067,3,RECOMMEND,B,D,0,0.0,0.0
outputs/grpo_v3/grpo/rollouts/2067_step60_g0.jsonl,2067,4,RECOMMEND,B,D,0,0.0,0.0
outputs/grpo_v3/grpo/rollouts/2067_step60_g0.jsonl,2067,5,RECOMMEND,B,D,0,0.0,0.0
outputs/grpo_v3/grpo/rollouts/2067_step60_g0.jsonl,2067,6,RECOMMEND,B,D,0,0.0,0.0
outputs/grpo_v3/grpo/rollouts/2067_step60_g0.jsonl,2067,7,RECOMMEND,B,D,0,0.0,0.0
outputs/grpo_v3/grpo/rollouts/2067_step60_g1.jsonl,2067,0,EXTEND,B,,,0.0,0.0
outputs/grpo_v3/grpo/rollouts/2067_step60_g1.jsonl,2067,1,RECOMMEND,B,,,0.0,0.0
outputs/grpo_v3/grpo/rollouts/2067_step60_g1.jsonl,2067,2,EXTEND,B,B,1,0.0,0.0
outputs/grpo_v3/grpo/rollouts/2067_step60_g1.jsonl,2067,3,EXTEND,B,,,0.0,0.0
outputs/grpo_v3/grpo/rollouts/2067_step60_g1.jsonl,2067,4,RECOMMEND,B,B,1,0.0,0.0
outputs/grpo_v3/grpo/rollouts/2067_step60_g1.jsonl,2067,5,EXTEND,B,B,1,0.0,0.0
outputs/grpo_v3/grpo/rollouts/2067_step60_g1.jsonl,2067,6,EXTEND,B,,,0.0,0.0
outputs/grpo_v3/grpo/rollouts/2067_step60_g1.jsonl,2067,7,RECOMMEND,B,B,1,0.0,0.0
outputs/grpo_v3/grpo/rollouts/2067_step60_g2.jsonl,2067,0,EXTEND,B,,,0.0,0.0
outputs/grpo_v3/grpo/rollouts/2067_step60_g2.jsonl,2067,1,EXTEND,B,,,0.0,0.0
outputs/grpo_v3/grpo/rollouts/2067_step60_g2.jsonl,2067,2,RECOMMEND,B,,,0.0,0.0
outputs/grpo_v3/grpo/rollouts/2067_step60_g2.jsonl,2067,3,EXTEND,B,,,0.0,0.0
outputs/grpo_v3/grpo/rollouts/2067_step60_g2.jsonl,2067,4,EXTEND,B,,,0.0,0.0
outputs/grpo_v3/grpo/rollouts/2067_step60_g2.jsonl,2067,5,RECOMMEND,B,B,1,0.0,0.0
outputs/grpo_v3/grpo/rollouts/2067_step60_g2.jsonl,2067,6,EXTEND,B,B,1,0.0,0.0
